provenance,claim_id,freight_order_id,event_timestamp,split,carrier_id,region,claim_value_usd,contract_payment_days,document_quality,image_damage_proxy,delay_hours,sla_buffer_hours,shipped_quantity,extracted_received_quantity,contractual_loss_tolerance,synthetic_primary_label,synthetic_possible_labels,synthetic_ambiguous,evidence_text
SYNTHETIC_NOT_REAL,SYN-000001,SYN-FO-000001,2025-01-01T00:00:00+00:00,train,SYN-C024,Asia Pacific,168.52,45,0.7502,0.6015,20.28,24.0,116,115,0.03,damage,damage,False,SIMULATED: transit deviation 20.3 h; load 116 pieces; received-document reading 115; image damage proxy 0.60.
SYNTHETIC_NOT_REAL,SYN-000088,SYN-FO-000088,2025-01-07T08:25:26.400000+00:00,train,SYN-C026,North America,208.31,60,0.6522,0.0333,15.017,8.0,321,319,0.03,delay,delay,False,SIMULATED: transit deviation 15.0 h; load 321 pieces; received-document reading 319; image damage proxy 0.03.
SYNTHETIC_NOT_REAL,SYN-000089,SYN-FO-000089,2025-01-07T10:10:33.600000+00:00,train,SYN-C047,North America,681.64,15,0.7918,0.971,15.224,24.0,152,148,0.0,damage,damage,False,SIMULATED: transit deviation 15.2 h; load 152 pieces; received-document reading 148; image damage proxy 0.97.
SYNTHETIC_NOT_REAL,SYN-000090,SYN-FO-000090,2025-01-07T11:55:40.800000+00:00,train,SYN-C020,Asia Pacific,635.65,45,0.4923,0.5133,3.462,24.0,274,269,0.01,damage,damage,False,SIMULATED: transit deviation 3.5 h; load 274 pieces; received-document reading 269; image damage proxy 0.51.
SYNTHETIC_NOT_REAL,SYN-000091,SYN-FO-000091,2025-01-07T13:40:48+00:00,train,SYN-C039,North America,309.31,45,0.8913,0.4721,28.911,12.0,210,202,0.01,delay,delay,False,SIMULATED: transit deviation 28.9 h; load 210 pieces; received-document reading 202; image damage proxy 0.47.
SYNTHETIC_NOT_REAL,SYN-000092,SYN-FO-000092,2025-01-07T15:25:55.200000+00:00,train,SYN-C034,Latin America,398.91,15,0.9046,0.1721,1.613,2.0,194,175,0.03,shortage,shortage,False,SIMULATED: transit deviation 1.6 h; load 194 pieces; received-document reading 175; image damage proxy 0.17.
SYNTHETIC_NOT_REAL,SYN-000093,SYN-FO-000093,2025-01-07T17:11:02.400000+00:00,train,SYN-C047,Asia Pacific,940.11,30,0.8809,0.2032,2.429,8.0,37,33,0.0,shortage,damage|shortage,True,SIMULATED: transit deviation 2.4 h; load 37 pieces; received-document reading 33; image damage proxy 0.20.
SYNTHETIC_NOT_REAL,SYN-000094,SYN-FO-000094,2025-01-07T18:56:09.600000+00:00,train,SYN-C024,North America,289.06,45,0.5932,0.4252,0.0,2.0,359,334,0.03,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 359 pieces; received-document reading 334; image damage proxy 0.43.
SYNTHETIC_NOT_REAL,SYN-000095,SYN-FO-000095,2025-01-07T20:41:16.800000+00:00,train,SYN-C054,Asia Pacific,42.86,30,0.7805,0.8468,0.0,24.0,500,490,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 500 pieces; received-document reading 490; image damage proxy 0.85.
SYNTHETIC_NOT_REAL,SYN-000096,SYN-FO-000096,2025-01-07T22:26:24+00:00,train,SYN-C024,Latin America,276.96,60,0.8552,0.4151,10.694,12.0,206,208,0.0,damage,damage,False,SIMULATED: transit deviation 10.7 h; load 206 pieces; received-document reading 208; image damage proxy 0.42.
SYNTHETIC_NOT_REAL,SYN-000097,SYN-FO-000097,2025-01-08T00:11:31.200000+00:00,train,SYN-C074,Asia Pacific,34.05,60,0.9315,0.7047,10.962,8.0,358,347,0.0,damage,damage,False,SIMULATED: transit deviation 11.0 h; load 358 pieces; received-document reading 347; image damage proxy 0.70.
SYNTHETIC_NOT_REAL,SYN-000098,SYN-FO-000098,2025-01-08T01:56:38.400000+00:00,train,SYN-C005,Europe,530.19,30,0.904,0.1272,19.041,8.0,88,82,0.03,delay,delay,False,SIMULATED: transit deviation 19.0 h; load 88 pieces; received-document reading 82; image damage proxy 0.13.
SYNTHETIC_NOT_REAL,SYN-000099,SYN-FO-000099,2025-01-08T03:41:45.600000+00:00,train,SYN-C004,Europe,1027.28,45,0.5317,0.837,0.0,8.0,333,324,0.0,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 333 pieces; received-document reading 324; image damage proxy 0.84.
SYNTHETIC_NOT_REAL,SYN-000100,SYN-FO-000100,2025-01-08T05:26:52.800000+00:00,train,SYN-C022,Latin America,540.66,15,0.8579,0.7229,11.144,8.0,232,228,0.0,damage,damage,False,SIMULATED: transit deviation 11.1 h; load 232 pieces; received-document reading 228; image damage proxy 0.72.
SYNTHETIC_NOT_REAL,SYN-000101,SYN-FO-000101,2025-01-08T07:12:00+00:00,train,SYN-C058,North America,388.86,15,0.9002,0.5956,3.457,4.0,343,341,0.03,damage,damage,False,SIMULATED: transit deviation 3.5 h; load 343 pieces; received-document reading 341; image damage proxy 0.60.
SYNTHETIC_NOT_REAL,SYN-000102,SYN-FO-000102,2025-01-08T08:57:07.200000+00:00,train,SYN-C018,Europe,2318.42,45,0.8232,0.7753,0.27,4.0,475,410,0.0,shortage,shortage,False,SIMULATED: transit deviation 0.3 h; load 475 pieces; received-document reading 410; image damage proxy 0.78.
SYNTHETIC_NOT_REAL,SYN-000103,SYN-FO-000103,2025-01-08T10:42:14.400000+00:00,train,SYN-C031,Latin America,86.43,60,0.8854,0.41,43.322,24.0,184,183,0.0,damage,damage|delay,True,SIMULATED: transit deviation 43.3 h; load 184 pieces; received-document reading 183; image damage proxy 0.41.
SYNTHETIC_NOT_REAL,SYN-000104,SYN-FO-000104,2025-01-08T12:27:21.600000+00:00,train,SYN-C079,Asia Pacific,909.24,15,0.5576,0.83,16.735,8.0,456,416,0.03,damage,damage|delay,True,SIMULATED: transit deviation 16.7 h; load 456 pieces; received-document reading 416; image damage proxy 0.83.
SYNTHETIC_NOT_REAL,SYN-000105,SYN-FO-000105,2025-01-08T14:12:28.800000+00:00,train,SYN-C068,Europe,786.88,60,0.9418,0.8727,14.528,12.0,240,238,0.03,damage,damage,False,SIMULATED: transit deviation 14.5 h; load 240 pieces; received-document reading 238; image damage proxy 0.87.
SYNTHETIC_NOT_REAL,SYN-000106,SYN-FO-000106,2025-01-08T15:57:36+00:00,train,SYN-C039,Asia Pacific,213.8,45,0.6416,0.7374,16.21,12.0,48,40,0.03,shortage,shortage,False,SIMULATED: transit deviation 16.2 h; load 48 pieces; received-document reading 40; image damage proxy 0.74.
SYNTHETIC_NOT_REAL,SYN-000107,SYN-FO-000107,2025-01-08T17:42:43.200000+00:00,train,SYN-C006,Asia Pacific,164.2,30,0.7099,0.1532,10.125,4.0,105,103,0.03,delay,delay,False,SIMULATED: transit deviation 10.1 h; load 105 pieces; received-document reading 103; image damage proxy 0.15.
SYNTHETIC_NOT_REAL,SYN-000108,SYN-FO-000108,2025-01-08T19:27:50.400000+00:00,train,SYN-C006,Europe,1811.11,30,0.8855,0.002,3.312,2.0,138,138,0.03,delay,delay,False,SIMULATED: transit deviation 3.3 h; load 138 pieces; received-document reading 138; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-000109,SYN-FO-000109,2025-01-08T21:12:57.600000+00:00,train,SYN-C054,Asia Pacific,27.63,30,0.9423,0.3911,2.466,8.0,457,437,0.0,damage,damage,False,SIMULATED: transit deviation 2.5 h; load 457 pieces; received-document reading 437; image damage proxy 0.39.
SYNTHETIC_NOT_REAL,SYN-000110,SYN-FO-000110,2025-01-08T22:58:04.800000+00:00,train,SYN-C037,Europe,110.38,60,0.887,0.4686,8.494,8.0,79,75,0.03,damage,damage,False,SIMULATED: transit deviation 8.5 h; load 79 pieces; received-document reading 75; image damage proxy 0.47.
SYNTHETIC_NOT_REAL,SYN-000111,SYN-FO-000111,2025-01-09T00:43:12+00:00,train,SYN-C049,Europe,188.99,15,0.6401,0.6494,25.067,24.0,280,271,0.01,delay,delay,False,SIMULATED: transit deviation 25.1 h; load 280 pieces; received-document reading 271; image damage proxy 0.65.
SYNTHETIC_NOT_REAL,SYN-000112,SYN-FO-000112,2025-01-09T02:28:19.200000+00:00,train,SYN-C057,Asia Pacific,421.86,15,0.9348,0.7918,0.402,2.0,496,486,0.03,damage,damage,False,SIMULATED: transit deviation 0.4 h; load 496 pieces; received-document reading 486; image damage proxy 0.79.
SYNTHETIC_NOT_REAL,SYN-000113,SYN-FO-000113,2025-01-09T04:13:26.400000+00:00,train,SYN-C056,Europe,343.33,30,0.8887,0.8144,2.548,2.0,41,41,0.03,damage,damage,False,SIMULATED: transit deviation 2.5 h; load 41 pieces; received-document reading 41; image damage proxy 0.81.
SYNTHETIC_NOT_REAL,SYN-000114,SYN-FO-000114,2025-01-09T05:58:33.600000+00:00,train,SYN-C066,Asia Pacific,168.53,15,0.7526,0.0873,4.891,2.0,250,236,0.03,delay,delay,False,SIMULATED: transit deviation 4.9 h; load 250 pieces; received-document reading 236; image damage proxy 0.09.
SYNTHETIC_NOT_REAL,SYN-000115,SYN-FO-000115,2025-01-09T07:43:40.800000+00:00,train,SYN-C080,North America,839.86,15,0.7381,0.1257,10.217,24.0,170,170,0.01,delay,delay,False,SIMULATED: transit deviation 10.2 h; load 170 pieces; received-document reading 170; image damage proxy 0.13.
SYNTHETIC_NOT_REAL,SYN-000116,SYN-FO-000116,2025-01-09T09:28:48+00:00,train,SYN-C023,North America,772.79,60,0.8944,0.1218,2.359,2.0,172,166,0.03,delay,delay,False,SIMULATED: transit deviation 2.4 h; load 172 pieces; received-document reading 166; image damage proxy 0.12.
SYNTHETIC_NOT_REAL,SYN-000117,SYN-FO-000117,2025-01-09T11:13:55.200000+00:00,train,SYN-C051,Europe,468.06,60,0.9933,0.6393,21.546,8.0,384,370,0.03,delay,delay,False,SIMULATED: transit deviation 21.5 h; load 384 pieces; received-document reading 370; image damage proxy 0.64.
SYNTHETIC_NOT_REAL,SYN-000118,SYN-FO-000118,2025-01-09T12:59:02.400000+00:00,train,SYN-C017,Europe,4949.88,30,0.5992,0.8735,1.737,2.0,380,342,0.0,shortage,shortage,False,SIMULATED: transit deviation 1.7 h; load 380 pieces; received-document reading 342; image damage proxy 0.87.
SYNTHETIC_NOT_REAL,SYN-000119,SYN-FO-000119,2025-01-09T14:44:09.600000+00:00,train,SYN-C072,Asia Pacific,461.23,15,0.6747,1.0,5.869,4.0,106,107,0.01,delay,damage|delay,True,SIMULATED: transit deviation 5.9 h; load 106 pieces; received-document reading 107; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000120,SYN-FO-000120,2025-01-09T16:29:16.800000+00:00,train,SYN-C064,North America,2493.85,30,0.6965,0.2056,2.864,2.0,131,128,0.01,delay,delay,False,SIMULATED: transit deviation 2.9 h; load 131 pieces; received-document reading 128; image damage proxy 0.21.
SYNTHETIC_NOT_REAL,SYN-000121,SYN-FO-000121,2025-01-09T18:14:24+00:00,train,SYN-C068,Europe,34.63,30,0.9452,0.3162,17.269,24.0,117,102,0.01,shortage,shortage,False,SIMULATED: transit deviation 17.3 h; load 117 pieces; received-document reading 102; image damage proxy 0.32.
SYNTHETIC_NOT_REAL,SYN-000122,SYN-FO-000122,2025-01-09T19:59:31.200000+00:00,train,SYN-C009,North America,167.17,60,0.6391,0.1713,37.589,24.0,95,83,0.0,delay,delay|shortage,True,SIMULATED: transit deviation 37.6 h; load 95 pieces; received-document reading 83; image damage proxy 0.17.
SYNTHETIC_NOT_REAL,SYN-000123,SYN-FO-000123,2025-01-09T21:44:38.400000+00:00,train,SYN-C065,North America,468.96,60,0.9983,0.4699,2.104,4.0,185,180,0.0,damage,damage,False,SIMULATED: transit deviation 2.1 h; load 185 pieces; received-document reading 180; image damage proxy 0.47.
SYNTHETIC_NOT_REAL,SYN-000124,SYN-FO-000124,2025-01-09T23:29:45.600000+00:00,train,SYN-C039,Europe,2393.52,15,0.7707,0.56,22.534,12.0,36,38,0.03,delay,delay,False,SIMULATED: transit deviation 22.5 h; load 36 pieces; received-document reading 38; image damage proxy 0.56.
SYNTHETIC_NOT_REAL,SYN-000125,SYN-FO-000125,2025-01-10T01:14:52.800000+00:00,train,SYN-C021,Europe,2582.75,30,0.8275,1.0,5.421,4.0,132,135,0.0,damage,damage,False,SIMULATED: transit deviation 5.4 h; load 132 pieces; received-document reading 135; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000126,SYN-FO-000126,2025-01-10T03:00:00+00:00,train,SYN-C077,Asia Pacific,224.9,15,0.6089,0.1339,27.095,12.0,63,67,0.03,damage,damage,False,SIMULATED: transit deviation 27.1 h; load 63 pieces; received-document reading 67; image damage proxy 0.13.
SYNTHETIC_NOT_REAL,SYN-000127,SYN-FO-000127,2025-01-10T04:45:07.200000+00:00,train,SYN-C030,Europe,645.84,45,0.7859,0.3884,0.0,24.0,183,176,0.01,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 183 pieces; received-document reading 176; image damage proxy 0.39.
SYNTHETIC_NOT_REAL,SYN-000128,SYN-FO-000128,2025-01-10T06:30:14.400000+00:00,train,SYN-C017,North America,584.53,45,0.9411,0.4591,1.272,2.0,267,265,0.03,delay,delay,False,SIMULATED: transit deviation 1.3 h; load 267 pieces; received-document reading 265; image damage proxy 0.46.
SYNTHETIC_NOT_REAL,SYN-000129,SYN-FO-000129,2025-01-10T08:15:21.600000+00:00,train,SYN-C027,North America,518.42,15,0.9449,0.4475,7.373,4.0,113,105,0.0,shortage,shortage,False,SIMULATED: transit deviation 7.4 h; load 113 pieces; received-document reading 105; image damage proxy 0.45.
SYNTHETIC_NOT_REAL,SYN-000130,SYN-FO-000130,2025-01-10T10:00:28.800000+00:00,train,SYN-C042,North America,668.54,45,0.589,0.0,0.0,2.0,127,112,0.03,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 127 pieces; received-document reading 112; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-000131,SYN-FO-000131,2025-01-10T11:45:36+00:00,train,SYN-C072,Latin America,1725.79,45,0.6532,0.1787,18.815,12.0,480,418,0.01,delay,delay|shortage,True,SIMULATED: transit deviation 18.8 h; load 480 pieces; received-document reading 418; image damage proxy 0.18.
SYNTHETIC_NOT_REAL,SYN-000132,SYN-FO-000132,2025-01-10T13:30:43.200000+00:00,train,SYN-C014,Europe,914.81,30,0.8896,1.0,6.093,2.0,448,448,0.0,damage,damage,False,SIMULATED: transit deviation 6.1 h; load 448 pieces; received-document reading 448; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000133,SYN-FO-000133,2025-01-10T15:15:50.400000+00:00,train,SYN-C072,Latin America,230.69,15,0.9938,1.0,34.74,12.0,326,324,0.01,damage,damage,False,SIMULATED: transit deviation 34.7 h; load 326 pieces; received-document reading 324; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000134,SYN-FO-000134,2025-01-10T17:00:57.600000+00:00,train,SYN-C080,Latin America,317.99,60,0.6502,0.5402,5.272,4.0,78,80,0.03,damage,damage,False,SIMULATED: transit deviation 5.3 h; load 78 pieces; received-document reading 80; image damage proxy 0.54.
SYNTHETIC_NOT_REAL,SYN-000135,SYN-FO-000135,2025-01-10T18:46:04.800000+00:00,train,SYN-C034,Asia Pacific,1817.85,60,0.8119,1.0,0.144,2.0,304,289,0.0,damage,damage,False,SIMULATED: transit deviation 0.1 h; load 304 pieces; received-document reading 289; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000136,SYN-FO-000136,2025-01-10T20:31:12+00:00,train,SYN-C043,Asia Pacific,246.9,15,0.8431,0.1926,3.08,2.0,93,84,0.0,shortage,shortage,False,SIMULATED: transit deviation 3.1 h; load 93 pieces; received-document reading 84; image damage proxy 0.19.
SYNTHETIC_NOT_REAL,SYN-000137,SYN-FO-000137,2025-01-10T22:16:19.200000+00:00,train,SYN-C077,North America,1035.02,60,0.4524,0.3078,46.347,24.0,386,381,0.01,delay,delay,False,SIMULATED: transit deviation 46.3 h; load 386 pieces; received-document reading 381; image damage proxy 0.31.
SYNTHETIC_NOT_REAL,SYN-000138,SYN-FO-000138,2025-01-11T00:01:26.400000+00:00,train,SYN-C080,Asia Pacific,103.73,30,0.65,0.2754,6.954,8.0,351,355,0.01,shortage,shortage,False,SIMULATED: transit deviation 7.0 h; load 351 pieces; received-document reading 355; image damage proxy 0.28.
SYNTHETIC_NOT_REAL,SYN-000139,SYN-FO-000139,2025-01-11T01:46:33.600000+00:00,train,SYN-C053,Asia Pacific,732.92,45,0.4791,0.1471,15.145,12.0,157,153,0.01,delay,delay,False,SIMULATED: transit deviation 15.1 h; load 157 pieces; received-document reading 153; image damage proxy 0.15.
SYNTHETIC_NOT_REAL,SYN-000140,SYN-FO-000140,2025-01-11T03:31:40.800000+00:00,train,SYN-C005,Asia Pacific,568.88,30,0.5951,1.0,6.497,8.0,85,82,0.0,damage,damage,False,SIMULATED: transit deviation 6.5 h; load 85 pieces; received-document reading 82; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000141,SYN-FO-000141,2025-01-11T05:16:48+00:00,train,SYN-C073,Asia Pacific,148.11,45,0.4554,0.7878,0.154,2.0,148,153,0.03,damage,damage,False,SIMULATED: transit deviation 0.2 h; load 148 pieces; received-document reading 153; image damage proxy 0.79.
SYNTHETIC_NOT_REAL,SYN-000142,SYN-FO-000142,2025-01-11T07:01:55.200000+00:00,train,SYN-C026,Asia Pacific,869.08,60,0.6486,0.348,7.922,8.0,97,85,0.01,shortage,shortage,False,SIMULATED: transit deviation 7.9 h; load 97 pieces; received-document reading 85; image damage proxy 0.35.
SYNTHETIC_NOT_REAL,SYN-000143,SYN-FO-000143,2025-01-11T08:47:02.400000+00:00,train,SYN-C044,Asia Pacific,1123.48,60,0.8248,0.3661,11.163,4.0,144,135,0.03,delay,delay,False,SIMULATED: transit deviation 11.2 h; load 144 pieces; received-document reading 135; image damage proxy 0.37.
SYNTHETIC_NOT_REAL,SYN-000144,SYN-FO-000144,2025-01-11T10:32:09.600000+00:00,train,SYN-C012,Latin America,384.17,60,0.9741,0.2344,2.988,4.0,34,33,0.03,delay,delay,False,SIMULATED: transit deviation 3.0 h; load 34 pieces; received-document reading 33; image damage proxy 0.23.
SYNTHETIC_NOT_REAL,SYN-000145,SYN-FO-000145,2025-01-11T12:17:16.800000+00:00,train,SYN-C037,Asia Pacific,699.28,15,0.745,0.2319,1.551,4.0,383,375,0.0,delay,delay,False,SIMULATED: transit deviation 1.6 h; load 383 pieces; received-document reading 375; image damage proxy 0.23.
SYNTHETIC_NOT_REAL,SYN-000146,SYN-FO-000146,2025-01-11T14:02:24+00:00,train,SYN-C064,Asia Pacific,1094.43,60,0.478,0.4798,3.023,2.0,71,60,0.03,delay,delay,False,SIMULATED: transit deviation 3.0 h; load 71 pieces; received-document reading 60; image damage proxy 0.48.
SYNTHETIC_NOT_REAL,SYN-000147,SYN-FO-000147,2025-01-11T15:47:31.200000+00:00,train,SYN-C075,Europe,1205.99,60,0.844,0.2606,4.193,8.0,251,226,0.0,shortage,shortage,False,SIMULATED: transit deviation 4.2 h; load 251 pieces; received-document reading 226; image damage proxy 0.26.
SYNTHETIC_NOT_REAL,SYN-000148,SYN-FO-000148,2025-01-11T17:32:38.400000+00:00,train,SYN-C075,Asia Pacific,1777.22,15,0.9821,1.0,2.002,2.0,452,418,0.03,damage,damage|shortage,True,SIMULATED: transit deviation 2.0 h; load 452 pieces; received-document reading 418; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000149,SYN-FO-000149,2025-01-11T19:17:45.600000+00:00,train,SYN-C069,Asia Pacific,807.47,45,0.8063,0.3587,0.749,2.0,394,324,0.01,shortage,shortage,False,SIMULATED: transit deviation 0.7 h; load 394 pieces; received-document reading 324; image damage proxy 0.36.
SYNTHETIC_NOT_REAL,SYN-000150,SYN-FO-000150,2025-01-11T21:02:52.800000+00:00,train,SYN-C016,Asia Pacific,944.08,60,0.6897,0.4805,1.428,4.0,384,337,0.0,shortage,shortage,False,SIMULATED: transit deviation 1.4 h; load 384 pieces; received-document reading 337; image damage proxy 0.48.
SYNTHETIC_NOT_REAL,SYN-000151,SYN-FO-000151,2025-01-11T22:48:00+00:00,train,SYN-C037,Latin America,328.23,45,0.6877,0.786,0.0,8.0,412,411,0.0,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 412 pieces; received-document reading 411; image damage proxy 0.79.
SYNTHETIC_NOT_REAL,SYN-000152,SYN-FO-000152,2025-01-12T00:33:07.200000+00:00,train,SYN-C029,North America,267.1,15,0.8995,0.156,28.521,12.0,330,322,0.0,delay,delay,False,SIMULATED: transit deviation 28.5 h; load 330 pieces; received-document reading 322; image damage proxy 0.16.
SYNTHETIC_NOT_REAL,SYN-000153,SYN-FO-000153,2025-01-12T02:18:14.400000+00:00,train,SYN-C057,Latin America,1484.24,30,0.8628,0.3501,4.582,24.0,295,294,0.03,damage,damage,False,SIMULATED: transit deviation 4.6 h; load 295 pieces; received-document reading 294; image damage proxy 0.35.
SYNTHETIC_NOT_REAL,SYN-000154,SYN-FO-000154,2025-01-12T04:03:21.600000+00:00,train,SYN-C062,Latin America,241.86,60,0.48,0.6185,21.443,24.0,248,236,0.03,damage,damage,False,SIMULATED: transit deviation 21.4 h; load 248 pieces; received-document reading 236; image damage proxy 0.62.
SYNTHETIC_NOT_REAL,SYN-000155,SYN-FO-000155,2025-01-12T05:48:28.800000+00:00,train,SYN-C080,North America,96.95,15,0.8348,0.4923,5.063,12.0,192,177,0.01,damage,damage|shortage,True,SIMULATED: transit deviation 5.1 h; load 192 pieces; received-document reading 177; image damage proxy 0.49.
SYNTHETIC_NOT_REAL,SYN-000156,SYN-FO-000156,2025-01-12T07:33:36+00:00,train,SYN-C066,Asia Pacific,579.81,45,0.4823,0.8692,28.153,24.0,489,485,0.03,damage,damage,False,SIMULATED: transit deviation 28.2 h; load 489 pieces; received-document reading 485; image damage proxy 0.87.
SYNTHETIC_NOT_REAL,SYN-000157,SYN-FO-000157,2025-01-12T09:18:43.200000+00:00,train,SYN-C025,Europe,445.95,60,0.505,0.6689,1.44,12.0,80,73,0.01,shortage,shortage,False,SIMULATED: transit deviation 1.4 h; load 80 pieces; received-document reading 73; image damage proxy 0.67.
SYNTHETIC_NOT_REAL,SYN-000158,SYN-FO-000158,2025-01-12T11:03:50.400000+00:00,train,SYN-C069,North America,114.22,15,0.8613,0.0,0.0,24.0,446,391,0.0,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 446 pieces; received-document reading 391; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-000159,SYN-FO-000159,2025-01-12T12:48:57.600000+00:00,train,SYN-C028,Europe,99.71,60,0.8338,1.0,2.254,4.0,71,67,0.03,shortage,damage|shortage,True,SIMULATED: transit deviation 2.3 h; load 71 pieces; received-document reading 67; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000160,SYN-FO-000160,2025-01-12T14:34:04.800000+00:00,train,SYN-C046,Asia Pacific,1491.05,15,0.6049,0.7708,0.0,4.0,66,57,0.01,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 66 pieces; received-document reading 57; image damage proxy 0.77.
SYNTHETIC_NOT_REAL,SYN-000161,SYN-FO-000161,2025-01-12T16:19:12+00:00,train,SYN-C055,Asia Pacific,169.02,45,0.4823,0.0416,4.484,2.0,107,108,0.0,delay,delay,False,SIMULATED: transit deviation 4.5 h; load 107 pieces; received-document reading 108; image damage proxy 0.04.
